Timestamp,Pickup Postcode,Dropoff Postcode,Distance (km),Duration (minutes),Fare Amount (£),Tip (%),Tip Amount (£),Total Amount (£),Payment Type,Passenger Count
2024-02-11 10:40:07,G312PD,G128DW,7.283,15.43,14.21,5.0%,0.71,14.92,Card,1
2024-02-11 10:50:12,G415NJ,G40EL,7.473,17.12,14.95,0.0%,0.0,14.95,Unknown,2
2024-02-11 11:00:35,G133LY,G206SD,5.858,17.62,13.92,0.0%,0.0,13.92,Card,1
2024-02-11 11:12:37,G225EQ,G513XL,8.773,15.32,15.29,0.0%,0.0,15.29,Card,2
2024-02-11 11:14:02,G521HW,G11DR,8.008,21.4,16.87,15.0%,2.53,19.4,Card,1
2024-02-11 11:17:15,G49XA,G522EX,10.088,15.12,16.21,0.0%,0.0,16.21,Card,1
2024-02-11 11:38:11,G128NT,G524BW,10.716,15.0,16.64,5.0%,0.83,17.47,Card,1
2024-02-11 11:42:53,G413EW,G512EN,5.24,13.15,11.88,0.0%,0.0,11.88,Card,1
2024-02-11 12:05:10,G120EW,G131BP,2.545,6.52,7.51,0.0%,0.0,7.51,Card,1
2024-02-11 12:10:20,G401DW,G132SR,10.483,21.77,18.85,0.0%,0.0,18.85,Unknown,1
2024-02-11 12:10:34,G120DF,G235NY,3.563,8.32,8.91,5.0%,0.45,9.36,Card,2
2024-02-11 12:16:58,G428RW,G38HP,3.667,11.9,10.25,0.0%,0.0,10.25,Card,1
2024-02-11 12:21:21,G206LF,G523SX,9.734,12.95,15.18,0.0%,0.0,15.18,Unknown,2
2024-02-11 12:36:47,G514UW,G206RD,8.28,17.42,15.67,0.0%,0.0,15.67,Card,1
2024-02-11 12:37:09,G226ST,G511LA,7.283,17.9,15.09,0.0%,0.0,15.09,Card,3
2024-02-11 12:37:44,G206LA,G523AN,9.206,14.87,15.46,5.0%,0.77,16.23,Card,1
2024-02-11 12:43:59,G36JR,G413LY,8.054,15.2,14.71,0.0%,0.0,15.45,Cash,1
2024-02-11 12:50:37,G36HG,G15QT,3.751,16.07,11.79,10.0%,1.18,12.97,Card,1
2024-02-11 13:03:46,G200HL,G412NA,8.25,18.67,16.08,0.0%,0.0,16.08,Unknown,2
2024-02-11 13:17:56,G411AW,G149DY,9.154,14.9,15.43,0.0%,0.0,15.43,Card,1
2024-02-11 13:24:44,G524BZ,G12PS,12.302,18.45,19.05,5.0%,0.95,20.0,Card,1
2024-02-11 13:41:12,G158LZ,G523EJ,10.968,21.82,19.24,0.0%,0.0,19.24,Card,1
2024-02-11 13:44:07,G411TE,G50TX,3.166,9.42,9.0,0.0%,0.0,9.0,Card,1
2024-02-11 13:49:03,G211LP,G132ER,7.887,18.58,15.78,0.0%,0.0,15.78,Card,1
2024-02-11 13:55:03,G522DQ,G521HF,1.779,4.6,6.26,5.0%,0.31,6.57,Card,1
2024-02-11 14:05:58,G59QJ,G412JF,1.848,6.07,6.83,0.0%,0.0,6.83,Card,2
2024-02-11 14:52:32,G428BT,G413PE,2.607,8.87,8.39,0.0%,0.0,8.39,Card,2
2024-02-11 15:00:36,G415DA,G402SS,7.266,15.88,14.36,0.0%,0.0,14.36,Card,2
2024-02-11 15:02:55,G115HW,G133QL,4.825,13.08,11.54,0.0%,0.0,11.54,Card,2
2024-02-11 15:13:26,G133BW,G213HU,11.362,28.8,22.0,10.0%,2.2,24.2,Card,3
2024-02-11 15:20:11,G209AZ,G15NF,6.813,15.77,13.98,10.0%,1.4,15.38,Card,1
2024-02-11 15:22:59,G235LY,G213HD,9.558,17.45,16.63,0.0%,0.0,16.63,Unknown,1
2024-02-11 15:54:27,G312HG,G522AH,14.13,17.93,20.23,5.0%,1.01,21.24,Card,1
2024-02-11 15:56:39,G206XZ,G213UA,4.601,12.03,11.0,0.0%,0.0,11.0,Card,1
2024-02-11 15:57:20,G522BX,G511BA,4.722,10.18,10.44,0.0%,0.0,10.44,Card,1
2024-02-11 16:23:09,G38AB,G413NX,6.783,29.0,18.63,0.0%,0.0,18.63,Card,1
2024-02-11 16:30:12,G29WS,G134HJ,10.52,31.02,22.15,5.0%,1.11,23.26,Card,1
2024-02-11 16:35:09,G58BH,G414PA,4.602,16.68,12.65,0.0%,0.0,12.65,Card,2
2024-02-11 16:39:51,G213HX,G40SY,5.916,19.17,14.51,0.0%,0.0,14.51,Card,2
2024-02-11 16:47:57,G524LF,G133YD,8.086,21.95,17.12,0.0%,0.0,17.12,Card,2
2024-02-11 16:56:45,G36LA,G131XQ,5.4,30.1,17.99,0.0%,0.0,17.99,Card,1
2024-02-11 17:26:04,G36PL,G116EE,5.784,16.88,13.6,0.0%,0.0,13.6,Card,2
2024-02-11 17:35:33,G214LA,G132DD,9.992,31.45,21.91,0.0%,0.0,21.91,Cash,1
2024-02-11 17:53:47,G227PQ,G227HA,1.258,15.93,9.87,5.0%,0.49,10.36,Card,1
2024-02-11 18:55:45,G12PW,G226PX,5.03,25.58,16.11,0.0%,0.0,18.53,Unknown,2
2024-02-11 19:05:58,G117BU,G120EA,2.823,8.35,8.37,0.0%,0.0,8.37,Card,2
2024-02-11 19:19:58,G131NQ,G158BU,5.674,12.12,11.84,0.0%,0.0,12.43,Unknown,1
2024-02-11 19:29:18,G514XE,G514DU,1.661,3.87,5.91,0.0%,0.0,5.91,Card,1
2024-02-11 19:39:11,G207RY,G214PB,5.474,13.13,12.04,0.0%,0.0,12.04,Card,1
2024-02-11 19:45:59,G120TX,G115HG,1.65,7.65,7.24,0.0%,0.0,7.24,Card,2
2024-02-11 20:11:14,G514EU,G212JX,10.17,22.7,18.95,0.0%,0.0,18.95,Cash,1
2024-02-11 20:32:27,G412NA,G522QG,9.971,14.9,16.04,10.0%,1.6,17.64,Card,2
2024-02-11 21:08:15,G428NQ,G513DN,5.687,13.42,12.31,0.0%,0.0,12.31,Card,1
2024-02-11 21:09:37,G415PN,G403BQ,9.533,16.73,16.36,0.0%,0.0,16.36,Unknown,2
2024-02-11 21:17:00,G40EP,G429BG,7.357,21.57,16.44,10.0%,1.64,18.08,Card,1
2024-02-11 21:33:28,G411HL,G131RA,10.584,15.02,16.55,5.0%,0.83,17.38,Card,1
2024-02-11 21:41:29,G314QP,G411AQ,6.877,19.82,15.46,0.0%,0.0,15.46,Card,2
2024-02-11 21:44:57,G523LQ,G314QN,16.594,24.65,24.46,0.0%,0.0,24.46,Cash,2
2024-02-11 22:18:06,G117DA,G415SY,9.045,10.62,13.84,0.0%,0.0,13.84,Card,2
2024-02-11 22:26:16,G227DW,G429SN,12.88,26.02,22.15,0.0%,0.0,24.37,Cash,1
2024-02-11 22:29:25,G524TG,G523JH,4.236,8.98,9.65,0.0%,0.0,9.65,Card,2
2024-02-11 22:33:19,G26BT,G120XU,5.092,17.2,13.2,0.0%,0.0,13.86,Cash,2
2024-02-11 22:33:30,G315AB,G59SB,6.675,17.03,14.32,0.0%,0.0,14.32,Card,1
2024-02-11 23:09:36,G412DP,G157QF,14.926,26.9,25.1,0.0%,0.0,25.1,Card,1
2024-02-11 23:16:52,G429EA,G429BF,0.372,1.68,5.27,0.0%,0.0,5.27,Unknown,2
2024-02-11 23:44:34,G36PN,G315LX,7.053,21.55,17.3,5.0%,0.87,18.17,Card,1
2024-02-12 00:01:59,G413EE,G225LB,8.035,22.98,18.55,0.0%,0.0,18.55,Card,2
2024-02-12 00:28:54,G212HH,G117EQ,10.597,13.48,17.11,0.0%,0.0,17.11,Cash,2
2024-02-12 00:31:01,G523JX,G120JZ,8.796,17.88,17.31,0.0%,0.0,17.31,Card,2
2024-02-12 01:41:45,G211LR,G115LY,6.105,17.15,15.04,0.0%,0.0,15.04,Card,2
2024-02-12 01:56:39,G226QS,G521AY,9.851,18.0,18.15,5.0%,0.91,19.06,Card,2
2024-02-12 02:20:34,G411NX,G27AJ,3.492,13.5,11.79,0.0%,0.0,12.38,Unknown,2
2024-02-12 03:54:08,G429UN,G513AB,6.934,17.8,15.89,0.0%,0.0,16.68,Unknown,1
2024-02-12 04:34:44,G129NX,G200AT,3.737,10.6,10.95,0.0%,0.0,10.95,Card,1
2024-02-12 04:39:59,G134DH,G24AT,9.28,17.1,17.4,0.0%,0.0,17.4,Card,1
2024-02-12 05:01:06,G312SF,G157QB,16.915,25.95,26.26,0.0%,0.0,26.26,Card,1
2024-02-12 05:13:28,G314DB,G120JA,10.2,24.2,20.6,0.0%,0.0,20.6,Card,1
2024-02-12 05:16:15,G117JA,G129PA,1.989,6.42,8.16,0.0%,0.0,8.16,Card,1
2024-02-12 05:50:54,G514NL,G208EN,7.332,16.73,15.81,0.0%,0.0,15.81,Card,1
2024-02-12 05:59:20,G415NS,G521RY,2.936,7.23,9.16,0.0%,0.0,10.08,Unknown,2
2024-02-12 06:01:42,G314HF,G225AG,7.711,16.93,15.07,0.0%,0.0,15.07,Cash,1
2024-02-12 06:32:57,G412AJ,G40QR,4.02,14.75,11.53,0.0%,0.0,12.11,Unknown,2
2024-02-12 06:35:53,G512EW,G404LN,8.736,13.25,14.53,0.0%,0.0,15.26,Unknown,1
2024-02-12 06:49:56,G40YF,G314PH,4.548,14.17,11.72,0.0%,0.0,11.72,Card,1
2024-02-12 07:00:36,G212TZ,G50YT,5.244,21.5,14.83,0.0%,0.0,17.05,Cash,2
2024-02-12 07:32:45,G312QE,G131QL,11.091,26.65,21.03,0.0%,0.0,21.03,Card,1
2024-02-12 07:38:57,G40SP,G21NQ,1.784,21.5,12.23,0.0%,0.0,12.23,Unknown,1
2024-02-12 07:39:58,G404SD,G134HH,15.017,34.38,26.71,5.0%,1.34,28.05,Card,2
2024-02-12 08:09:49,G40UL,G132LQ,8.946,38.95,23.77,0.0%,0.0,23.77,Card,1
2024-02-12 08:16:24,G514JZ,G120JA,6.379,23.57,16.41,0.0%,0.0,16.41,Card,1
2024-02-12 08:28:56,G36DZ,G49PW,0.911,13.03,8.59,5.0%,0.43,9.02,Card,1
2024-02-12 09:25:35,G428RW,G37LX,4.848,21.18,14.42,10.0%,1.44,15.86,Card,1
2024-02-12 09:34:53,G413RW,G208NL,8.296,35.9,22.21,0.0%,0.0,24.43,Cash,2
2024-02-12 09:58:32,G403PA,G37SA,7.317,26.58,18.18,0.0%,0.0,19.09,Cash,1
2024-02-12 10:00:56,G235HH,G403JD,13.72,26.62,23.0,0.0%,0.0,23.0,Card,1
2024-02-12 10:06:15,G140XZ,G511DG,7.657,15.15,14.4,5.0%,0.72,15.12,Card,1
2024-02-12 10:20:18,G116DQ,G116QB,0.906,2.27,4.78,0.0%,0.0,4.78,Unknown,2
2024-02-12 11:24:27,G314XX,G314DA,2.87,8.05,8.3,0.0%,0.0,8.3,Unknown,1
2024-02-12 11:43:22,G36JA,G225BT,2.545,8.57,8.24,0.0%,0.0,8.24,Card,2
2024-02-12 11:55:45,G311DX,G413JG,7.023,20.08,15.66,0.0%,0.0,17.23,Cash,1
2024-02-12 12:49:48,G40PF,G213DT,5.372,12.1,11.6,0.0%,0.0,11.6,Card,2
2024-02-12 14:05:53,G427BU,G413SL,2.697,9.68,8.74,5.0%,0.44,9.18,Card,2
2024-02-12 14:09:40,G117BP,G225LQ,6.248,18.3,14.45,0.0%,0.0,14.45,Card,2
2024-02-12 14:16:06,G38BT,G15DY,4.596,18.22,13.18,0.0%,0.0,13.18,Card,1
2024-02-12 14:17:33,G207RH,G50JE,6.675,16.65,14.19,0.0%,0.0,14.19,Card,2
2024-02-12 14:22:25,G313AD,G132YP,12.436,18.38,19.12,0.0%,0.0,19.12,Card,1
2024-02-12 14:23:44,G38RW,G214NH,6.173,18.58,14.49,0.0%,0.0,14.49,Cash,1
2024-02-12 14:37:57,G226RU,G117HF,6.678,17.8,14.6,0.0%,0.0,16.06,Cash,1
2024-02-12 14:44:40,G512DD,G415PQ,3.3,7.02,8.26,0.0%,0.0,8.26,Cash,1
2024-02-12 15:13:49,G214UL,G401NQ,5.779,14.93,12.91,0.0%,0.0,13.56,Unknown,1
2024-02-12 15:25:59,G514RE,G21BA,9.298,22.28,18.15,0.0%,0.0,19.06,Unknown,1
2024-02-12 15:42:05,G38HE,G511AY,0.658,3.57,5.05,0.0%,0.0,5.05,Card,1
2024-02-12 15:43:10,G411AF,G140XY,10.539,14.27,16.25,10.0%,1.62,17.87,Card,1
2024-02-12 15:52:14,G117EZ,G158DJ,7.808,16.05,14.83,0.0%,0.0,14.83,Card,2
2024-02-12 15:52:35,G313SB,G225LA,5.959,12.05,12.03,0.0%,0.0,12.03,Card,1
2024-02-12 16:11:53,G50RJ,G521EU,5.867,23.2,15.9,0.0%,0.0,15.9,Unknown,2
2024-02-12 16:12:31,G36TX,G132NL,6.983,32.35,19.97,0.0%,0.0,20.97,Unknown,2
2024-02-12 16:28:37,G414QG,G214XF,8.339,37.5,22.8,0.0%,0.0,22.8,Card,1
2024-02-12 16:34:20,G208RL,G312JU,6.078,30.0,18.46,0.0%,0.0,18.46,Card,1
2024-02-12 16:40:36,G404RW,G415DF,11.527,24.75,20.69,0.0%,0.0,20.69,Unknown,1
2024-02-12 16:58:20,G414PA,G128NF,7.737,27.33,18.76,0.0%,0.0,18.76,Cash,1
2024-02-12 16:59:52,G157QJ,G225BX,8.881,33.2,21.69,0.0%,0.0,21.69,Card,1
2024-02-12 17:02:34,G225LA,G420PQ,9.192,26.8,19.66,15.0%,2.95,22.61,Card,2
2024-02-12 17:02:49,G212JX,G404SJ,4.977,27.9,16.89,5.0%,0.84,17.73,Card,1
2024-02-12 17:11:00,G24AA,G429LA,7.931,27.18,18.85,0.0%,0.0,18.85,Cash,2
2024-02-12 17:13:06,G40XY,G149UU,8.085,29.55,19.8,0.0%,0.0,19.8,Unknown,2
2024-02-12 17:21:36,G38HT,G209PS,4.311,23.13,14.71,0.0%,0.0,14.71,Cash,1
2024-02-12 17:29:46,G402LQ,G132UZ,9.282,30.63,21.08,0.0%,0.0,21.08,Card,1
2024-02-12 17:31:05,G428UF,G414LB,3.61,20.43,13.23,15.0%,1.98,15.21,Card,2
2024-02-12 17:31:42,G120JF,G420QT,8.362,28.58,19.67,5.0%,0.98,20.65,Card,2
2024-02-12 17:41:35,G315HN,G413BX,8.271,32.45,20.97,0.0%,0.0,20.97,Card,1
2024-02-12 17:41:48,G131SW,G38DY,5.678,21.7,15.23,0.0%,0.0,15.23,Card,1
2024-02-12 17:45:54,G225NF,G311LQ,6.736,29.97,18.94,5.0%,0.95,19.89,Card,2
2024-02-12 17:56:03,G235NF,G209QP,4.338,23.7,14.93,5.0%,0.75,15.68,Card,2
2024-02-12 18:04:56,G22PQ,G413JW,5.016,27.37,16.73,10.0%,1.67,18.4,Card,2
2024-02-12 18:16:05,G213HP,G134DH,15.329,32.47,26.27,0.0%,0.0,27.58,Cash,1
2024-02-12 18:21:01,G37LL,G524RL,10.008,22.77,18.85,0.0%,0.0,20.74,Cash,2
2024-02-12 18:45:03,G13HF,G200QT,5.809,27.08,17.23,0.0%,0.0,17.23,Card,1
2024-02-12 18:46:02,G14LZ,G412NT,3.16,23.83,14.09,0.0%,0.0,14.09,Card,1
2024-02-12 18:59:42,G226LW,G420ET,10.974,31.47,22.65,0.0%,0.0,22.65,Card,3
2024-02-12 19:10:05,G26DA,G429LH,4.412,14.33,11.67,0.0%,0.0,11.67,Card,2
2024-02-12 19:15:37,G158DA,G401DR,15.677,27.95,24.93,0.0%,0.0,24.93,Card,1
2024-02-12 19:22:15,G129DN,G38AN,1.35,5.15,6.13,5.0%,0.31,6.44,Card,1
2024-02-12 19:28:28,G402BA,G213AL,5.915,13.65,12.56,0.0%,0.0,12.56,Card,1
2024-02-12 20:06:21,G522QG,G212JY,15.317,26.77,24.25,0.0%,0.0,24.25,Card,1
2024-02-12 20:29:32,G37NB,G22LB,1.642,6.47,6.82,0.0%,0.0,6.82,Card,1
2024-02-12 20:34:16,G24TY,G404LH,4.782,14.63,12.06,10.0%,1.21,13.27,Card,2
2024-02-12 20:46:12,G38RT,G49EJ,2.585,8.13,8.11,0.0%,0.0,8.11,Card,1
2024-02-12 21:00:20,G132XN,G131LR,1.073,3.97,5.51,0.0%,0.0,5.51,Unknown,1
2024-02-12 21:08:32,G514AJ,G413NF,6.324,16.12,13.74,0.0%,0.0,13.74,Card,1
2024-02-12 21:32:35,G40XA,G131SE,9.26,21.07,17.69,0.0%,0.0,17.69,Card,1
2024-02-12 22:02:25,G414DB,G27DA,6.287,8.92,11.17,0.0%,0.0,12.29,Cash,1
2024-02-12 22:09:04,G133TJ,G200SF,6.773,16.02,14.04,15.0%,2.11,16.15,Card,1
2024-02-12 22:19:59,G512BN,G129PW,5.577,13.57,12.28,0.0%,0.0,12.28,Card,1
2024-02-12 22:22:22,G415LH,G211TG,9.35,24.08,18.82,10.0%,1.88,20.7,Card,2
2024-02-12 22:39:20,G149PX,G120DA,4.328,11.57,10.63,0.0%,0.0,10.63,Unknown,2
2024-02-12 22:42:14,G226DE,G132NQ,7.386,17.5,15.02,0.0%,0.0,15.02,Card,1
2024-02-12 22:50:25,G312SD,G206EZ,6.242,12.05,12.24,5.0%,0.61,12.85,Card,1
2024-02-12 22:58:54,G156AE,G132BS,2.647,5.35,7.18,0.0%,0.0,7.18,Card,2
2024-02-12 23:08:18,G524BT,G116EQ,9.654,13.85,16.53,10.0%,1.65,18.18,Card,2
2024-02-12 23:15:10,G38SE,G412AJ,5.768,14.77,13.94,0.0%,0.0,13.94,Unknown,2
2024-02-12 23:19:41,G134QE,G404NN,14.699,22.62,23.42,5.0%,1.17,24.59,Card,1
2024-02-12 23:34:44,G207YA,G116PD,3.275,10.25,10.48,0.0%,0.0,11.53,Cash,1
2024-02-12 23:36:58,G413JH,G25ER,6.574,19.82,16.33,0.0%,0.0,18.78,Cash,2
2024-02-12 23:50:04,G209AT,G227LJ,4.841,13.22,12.7,0.0%,0.0,13.34,Cash,1
2024-02-12 23:57:46,G207ED,G312TJ,4.926,14.68,13.28,0.0%,0.0,14.61,Unknown,2
2024-02-13 00:13:30,G156UX,G59QA,11.084,25.02,21.55,0.0%,0.0,22.63,Unknown,2
2024-02-13 00:18:34,G29UX,G522RF,11.416,15.55,18.46,0.0%,0.0,18.46,Card,1
2024-02-13 00:38:18,G227HE,G133YG,9.76,22.6,19.71,5.0%,0.99,20.7,Card,1
2024-02-13 00:51:50,G227EU,G14PD,9.142,16.88,17.22,0.0%,0.0,17.22,Card,1
2024-02-13 00:58:19,G21PS,G411NP,3.939,14.67,12.54,5.0%,0.63,13.17,Card,1
2024-02-13 01:19:22,G522TS,G524UB,3.748,8.3,10.14,0.0%,0.0,10.65,Cash,1
2024-02-13 03:46:41,G429TG,G134LB,13.742,26.35,24.02,5.0%,1.2,25.22,Card,1
2024-02-13 05:03:52,G133RS,G116AJ,4.578,11.65,11.95,0.0%,0.0,11.95,Card,1
2024-02-13 05:10:10,G212FD,G313DN,4.122,10.9,11.34,15.0%,1.7,13.04,Card,1
2024-02-13 05:13:58,G524HS,G133EU,8.224,16.0,16.22,5.0%,0.81,17.03,Card,1
2024-02-13 05:16:09,G414DQ,G27PE,6.619,10.87,13.2,0.0%,0.0,13.2,Card,1
2024-02-13 05:22:05,G314DR,G314BP,0.603,3.25,6.0,0.0%,0.0,6.0,Unknown,2
2024-02-13 05:29:55,G206DQ,G140QH,8.019,20.43,17.63,0.0%,0.0,17.63,Unknown,2
2024-02-13 05:33:49,G311AQ,G413HB,6.601,18.18,15.77,10.0%,1.58,17.35,Card,1
2024-02-13 05:54:16,G213LQ,G206DF,7.954,18.55,16.92,0.0%,0.0,19.46,Cash,3
2024-02-13 05:55:22,G403HG,G208RP,8.802,20.38,18.2,0.0%,0.0,18.2,Card,1
2024-02-13 05:55:44,G521LE,G511BG,3.655,10.85,10.97,0.0%,0.0,10.97,Card,1
2024-02-13 05:58:11,G312JD,G129ER,7.967,15.97,16.02,0.0%,0.0,16.02,Card,3
2024-02-13 06:02:25,G38SD,G213PP,7.878,21.12,16.67,0.0%,0.0,16.67,Card,1
2024-02-13 06:29:05,G411EL,G157QW,14.418,22.38,22.02,0.0%,0.0,22.02,Card,2
2024-02-13 06:34:50,G414LA,G27HX,6.797,10.88,12.24,5.0%,0.61,12.85,Card,1
2024-02-13 06:37:16,G225HY,G28NE,4.063,11.2,10.3,10.0%,1.03,11.33,Card,1
2024-02-13 06:53:40,G133HP,G513XP,6.469,14.38,13.23,0.0%,0.0,13.23,Card,2
2024-02-13 06:54:18,G38DS,G402DW,5.518,14.63,12.61,15.0%,1.89,14.5,Card,1
2024-02-13 07:11:34,G213SH,G24HA,8.398,23.68,17.97,0.0%,0.0,17.97,Cash,1
2024-02-13 07:12:11,G522HJ,G40XX,8.86,31.23,20.98,0.0%,0.0,20.98,Cash,1
2024-02-13 07:12:27,G513EB,G523DY,4.293,23.82,14.94,0.0%,0.0,14.94,Card,1
2024-02-13 07:12:48,G235ES,G511JW,9.236,29.57,20.68,0.0%,0.0,20.68,Card,1
2024-02-13 07:16:49,G38YW,G15NN,4.249,29.65,16.96,0.0%,0.0,16.96,Card,1
2024-02-13 07:20:43,G427BH,G129AJ,5.799,25.57,16.68,0.0%,0.0,16.68,Card,2
2024-02-13 07:33:41,G117HE,G156HT,4.896,21.52,14.58,5.0%,0.73,15.31,Card,1
2024-02-13 07:34:35,G524RZ,G227SA,16.589,36.2,28.53,10.0%,2.85,31.38,Card,1
2024-02-13 08:13:10,G524HH,G415JH,6.477,27.58,17.9,0.0%,0.0,17.9,Card,1
2024-02-13 08:18:59,G311DN,G514NB,11.694,24.08,20.58,0.0%,0.0,23.67,Unknown,1
2024-02-13 08:26:22,G212QH,G412TE,7.653,23.9,17.48,0.0%,0.0,19.23,Cash,1
2024-02-13 08:38:23,G312NA,G211TQ,4.106,23.88,14.82,0.0%,0.0,15.56,Cash,2
2024-02-13 08:44:07,G27EA,G403BT,4.499,23.75,15.07,0.0%,0.0,15.07,Unknown,1
2024-02-13 08:48:10,G38AJ,G11GW,4.956,31.67,18.21,0.0%,0.0,19.12,Cash,1
2024-02-13 08:52:23,G21QT,G514HS,11.079,31.88,22.87,0.0%,0.0,22.87,Card,1
2024-02-13 08:54:19,G133JF,G511BA,8.756,25.13,18.75,0.0%,0.0,18.75,Card,1
2024-02-13 09:32:46,G420BS,G428RD,3.212,21.9,13.45,0.0%,0.0,13.45,Unknown,1
2024-02-13 10:00:11,G59DE,G226PT,7.725,21.4,16.66,0.0%,0.0,17.49,Cash,1
2024-02-13 10:05:23,G207XN,G214NE,3.908,9.75,9.68,0.0%,0.0,11.13,Cash,2
2024-02-13 10:34:04,G524HA,G312PE,14.238,24.47,22.62,0.0%,0.0,22.62,Cash,2
2024-02-13 10:37:48,G512UT,G413JE,4.948,14.1,11.99,0.0%,0.0,11.99,Unknown,2
2024-02-13 10:47:19,G22UE,G38PP,2.297,7.78,7.77,0.0%,0.0,8.94,Unknown,3
2024-02-13 10:52:02,G402QS,G513UP,7.003,19.08,15.29,0.0%,0.0,15.29,Card,2
2024-02-13 11:09:34,G129NY,G315BN,10.925,27.25,21.12,0.0%,0.0,22.18,Cash,1
2024-02-13 11:58:04,G413HJ,G214EE,8.759,28.03,19.77,0.0%,0.0,19.77,Card,2
2024-02-13 12:04:39,G414PA,G157AB,13.441,24.57,22.06,0.0%,0.0,22.06,Card,1
2024-02-13 12:19:02,G58BA,G132DS,9.833,16.38,16.46,10.0%,1.65,18.11,Card,1
2024-02-13 12:39:58,G225DA,G401PE,4.661,12.0,11.04,10.0%,1.1,12.14,Card,1
2024-02-13 12:43:50,G149HT,G149YN,1.306,4.23,5.77,0.0%,0.0,6.06,Cash,2
2024-02-13 13:11:51,G404DE,G420JU,3.105,5.83,7.69,0.0%,0.0,7.69,Card,2
2024-02-13 13:13:27,G429DD,G24TY,6.042,15.87,13.44,0.0%,0.0,13.44,Card,1
2024-02-13 13:22:39,G514AW,G131UF,5.467,9.2,10.65,0.0%,0.0,10.65,Card,1
2024-02-13 13:29:32,G315BW,G514UF,12.392,19.1,19.34,0.0%,0.0,19.34,Cash,1
2024-02-13 13:34:37,G214YS,G428AH,11.054,17.8,17.88,0.0%,0.0,17.88,Card,1
2024-02-13 14:02:12,G312BD,G521NW,11.528,17.7,18.2,0.0%,0.0,19.11,Unknown,1
2024-02-13 14:06:54,G59QQ,G404JD,3.703,10.45,9.77,0.0%,0.0,9.77,Card,2
2024-02-13 14:16:12,G120JX,G227DD,6.629,14.68,13.46,5.0%,0.67,14.13,Card,1
2024-02-13 14:24:00,G404EL,G50UU,1.484,4.68,6.07,0.0%,0.0,6.07,Card,1
2024-02-13 14:24:24,G314EH,G211TR,5.108,13.08,11.75,0.0%,0.0,11.75,Unknown,1
2024-02-13 15:13:59,G209HP,G226HD,2.196,5.17,6.77,0.0%,0.0,6.77,Card,1
2024-02-13 15:22:22,G129HH,G133EN,4.556,12.77,11.23,0.0%,0.0,11.23,Card,2
2024-02-13 15:24:07,G402AP,G12QH,2.512,11.35,9.19,0.0%,0.0,9.19,Card,1
2024-02-13 15:59:49,G427HD,G133SF,10.142,17.65,17.14,5.0%,0.86,18.0,Card,1
2024-02-13 16:08:05,G117JH,G511DG,5.225,24.43,15.85,10.0%,1.58,17.43,Card,2
2024-02-13 16:10:50,G117HP,G226LX,6.565,28.2,18.19,5.0%,0.91,19.1,Card,1
2024-02-13 16:12:58,G208DL,G50DJ,10.387,34.18,23.17,0.0%,0.0,23.17,Card,1
2024-02-13 16:48:42,G211TR,G29SU,3.466,19.75,12.88,5.0%,0.64,13.52,Card,2
2024-02-13 16:49:17,G311RL,G412JD,5.739,25.83,16.73,0.0%,0.0,16.73,Card,1
2024-02-13 17:14:56,G227LZ,G117QG,7.69,32.35,20.5,5.0%,1.03,21.53,Card,2
2024-02-13 17:15:25,G209NY,G133SR,7.605,28.03,18.91,0.0%,0.0,18.91,Cash,1
2024-02-13 17:15:45,G428PU,G117UD,7.235,20.03,15.8,0.0%,0.0,15.8,Cash,1
2024-02-13 17:22:12,G522PZ,G226PJ,15.743,40.53,29.43,0.0%,0.0,29.43,Card,2
2024-02-13 17:25:40,G206AH,G116RR,2.935,22.93,13.6,0.0%,0.0,13.6,Cash,2
2024-02-13 17:37:11,G514PJ,G134TJ,6.965,22.95,16.63,0.0%,0.0,16.63,Card,1
2024-02-13 17:39:12,G132JT,G28QW,8.506,25.0,18.51,5.0%,0.93,19.44,Card,1
2024-02-13 17:45:06,G213NS,G129PS,9.338,36.22,23.1,0.0%,0.0,23.1,Cash,2
2024-02-13 17:49:52,G158LJ,G149NW,6.548,25.85,17.34,0.0%,0.0,17.34,Card,3
2024-02-13 17:52:24,G36EF,G427PY,4.633,22.63,14.77,5.0%,0.74,15.51,Card,1
2024-02-13 18:05:17,G156QW,G15JT,11.01,36.68,24.52,5.0%,1.23,25.75,Card,2
2024-02-13 18:09:28,G514PY,G131LE,4.911,25.38,15.95,0.0%,0.0,15.95,Card,2
2024-02-13 18:10:33,G120SH,G14JY,5.485,27.98,17.3,0.0%,0.0,17.3,Unknown,2
2024-02-13 18:13:33,G512FB,G29WQ,6.96,29.32,18.88,0.0%,0.0,18.88,Card,1
2024-02-13 18:29:06,G38NX,G24PS,2.808,23.05,13.55,0.0%,0.0,13.55,Card,1
2024-02-13 18:43:09,G428XX,G213RA,9.887,37.58,23.99,5.0%,1.2,25.19,Card,1
2024-02-13 18:44:19,G158RA,G227PB,12.788,33.37,24.68,5.0%,1.23,25.91,Card,2
2024-02-13 19:22:06,G40SW,G521QB,7.983,17.67,15.53,0.0%,0.0,15.53,Card,1
2024-02-13 19:35:40,G522LG,G235PP,9.822,20.63,17.96,0.0%,0.0,17.96,Card,2
2024-02-13 19:46:43,G207AG,G213UP,4.579,10.67,10.5,10.0%,1.05,11.55,Card,1
2024-02-13 19:48:15,G235HU,G149NQ,5.705,14.02,12.53,5.0%,0.63,13.16,Card,2
